NCE,TIPPV,CODU,LOC,NUME,SEX,CODPP,VARSTA
37,2,65,2,BUCIUTA S. STEFAN,1,65,60
37,2,65,3,BODNAR V. IOAN,1,65,59
37,2,65,4,HLEBA GH. GHEORGHE,1,65,50
37,2,65,5,FRASENIUC D. ILIE,1,65,68
37,2,65,6,MIHALEICO I. FLORIN,1,65,33
38,2,2,1,STANESCU S.ST. MIRCEA,1,29,35
38,2,2,2,GAVRILA ST. ALEXE,1,35,46
38,2,2,3,POPESCU I. ION,1,29,38
38,2,2,4,BOIERU GH. IOAN,1,29,47
38,2,2,5,GAVRILA V. CRISTINA,2,35,42
38,2,2,6,IFRIM R. MARIANA,2,29,46
38,2,3,1,VASILE D. VASILE,1,3,55
38,2,3,2,BARNESCU GH. ADAM,1,3,53
38,2,3,3,BARNESCU S. ION,1,3,29
38,2,3,4,NEDELCU D. ANDREI,1,3,66
38,2,3,5,BARNESCU C. VICTORIA,2,3,29
38,2,3,6,MIHAI I. VALENTIN,1,3,42
38,2,4,1,PETRACHE N. IORDANA MIRELA,2,22,37
38,2,4,2,GRADINARU N. MARCELA,2,22,57
38,2,4,3,BUTNARU I. PETRU,1,22,52
38,2,4,4,AFTENE I. TUDOSE,1,22,69
38,2,4,5,CONSTANTINESCU M. DOINITA ELISABETA,2,22,58
38,2,4,6,IRIMIA S. AURICA,2,22,51
38,2,5,1,URSUTIU I. RADU RAZVAN,1,5,35
38,2,6,1,SAVU V. VASILE IOAN,1,6,44
38,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
38,2,7,2,ARHANGHEL D. TUDOR,1,7,56
38,2,8,1,DIMITRIU C. SORIN-PETRE,1,8,59
38,2,9,1,DANIS C. SABIT,1,9,41
38,2,9,2,BALGI A. RUHAN,1,9,48
38,2,9,3,BOLAT M. MUSIN,1,9,55
38,2,10,1,FINATI G. EMILIA,2,10,44
38,2,11,1,MANOLESCU I. OANA,2,11,63
38,2,11,2,CRISTESCU M. ILIE DAN,1,11,47
38,2,11,3,KYÇYKU K. ARDIAN,1,11,35
38,2,11,4,RADULESCU A. DORINA-SIMONA,2,11,36
38,2,12,1,DUMITRESCU  GH. LIANA,2,12,31
38,2,12,2,ROGOBETE  CRISTESCU C. LAURA ELEN,2,12,37
38,2,14,1,MIRCIOV  I. PETRU,1,14,58
38,2,14,2,DESLIU C. MIHAELA,2,14,57
38,2,14,3,VALU S. DUMITRU,1,14,74
38,2,16,1,IGNAT D. MIRON,1,16,63
38,2,16,2,EFTEI D. DAMIAN,1,16,50
38,2,16,3,ALISTARH C. TAMARA,2,16,51
38,2,16,4,RADION D. PALAGHIA,2,16,38
38,2,20,1,PAUN G. NICOLAE,1,20,39
38,2,20,2,IVAN A. GHEORGHE,1,20,57
38,2,20,3,RADUCANU N. GHEORGHE,1,20,53
38,2,20,4,GHEORGHE I. TOMA,1,20,47
38,2,20,5,VARGA R. ROZALIA DANA,2,20,34
38,2,23,1,HIROPEDI T. ANTON,1,23,56
38,2,23,2,ZABAVA I. ELENA,2,23,38
38,2,23,3,ANASTASIU I. FLORIN CRISTIAN,1,23,31
38,2,23,4,ANEFI N. EDEN,1,23,49
38,2,23,5,DONE G. DANUT,1,23,51
38,2,23,6,CRETU I. GHEORGHE,1,23,51
38,2,24,1,IGNATENCU I. PETRE,1,24,48
38,2,24,2,SENDREA V. VALENTINA,2,24,28
38,2,24,3,TITOV L. DANIELA,2,24,24
38,2,24,4,JIGAROV A. DAN,1,24,30
38,2,24,5,TITOV L. ADRIAN,1,24,26
38,2,24,6,PERIJOC U. ION,1,24,55
38,2,30,1,SAVIN D. CORNELIU,1,30,59
38,2,30,2,CONDRAT D. SEVER,1,30,27
38,2,30,3,ANASTASE A. MIRCEA,1,30,53
38,2,30,4,ROLEA C. DOMNICA,2,30,51
38,2,30,5,BACIU D. COSTICA,1,30,42
38,2,30,6,DRAGOI I. ANICE GABRIELA,2,30,45
38,2,31,1,CIUREA A. MIRCEA,1,31,62
38,2,31,2,RASNOVEANU D. NICOLAE,1,31,53
38,2,31,3,PODARU V. RADU,1,31,57
38,2,31,4,NICOLAE V. GABRIELA,2,31,51
38,2,31,5,PESCARUS M. GHEORGHE,1,31,49
38,2,31,6,STOIAN G. MIRCEA,1,31,37
38,2,33,1,ENACHE P. TOADER,1,33,65
38,2,33,2,AGIGHIOLEANU I. GHEORGHE,1,33,64
38,2,33,3,DAMIAN S. VASILE,1,33,66
38,2,34,1,GRIGORASI D. CRISTIAN,1,34,28
38,2,36,1,SIMION V. LAURENTIU CORNEL,1,36,35
38,2,36,2,BALAN GH. LUCIAN DANIEL,1,36,36
38,2,36,3,SOCOBEANU M. IORDANA,2,36,53
38,2,36,4,MUSTAFA S. LATIF,1,36,51
38,2,36,5,APOSTOL  P. PEICIU PAUL,1,36,36
38,2,36,6,NEACSU GH. HARELIAN,1,36,56
38,2,38,1,SPONTE C. TEIA,1,38,45
38,2,38,2,CARAMAN S. GEORGIAN,1,38,25
38,2,38,3,IRIMIN I. STEFAN MARIAN,1,38,58
38,2,38,4,DONCIU T. VIORICA,2,38,44
38,2,38,5,STERIUS S. DUMITRU,1,38,44
38,2,38,6,STOLI I. MARIAN,1,38,34
38,2,41,1,NATY I. MEIR,1,41,49
38,2,41,2,GAVRUS I. STELIAN,1,41,46
38,2,41,3,PERSINARU L. ILEANA,2,41,54
38,2,41,4,PETRICHEI V. ANATOLI,1,41,44
38,2,41,5,HOGEA  G. TUDOREL,1,41,37
38,2,41,6,TUDORACHE C. IONUT,1,41,25
38,2,43,1,HEREMCIUC I. MIHAI,1,43,49
38,2,43,2,IONITA  I. VASILICA,2,43,34
38,2,43,3,BELIBROV C. MARIA,2,43,33
38,2,43,4,SUCHIANU V. CLAUDIU GABRIEL,1,43,33
38,2,43,5,POPESCU G. GEORGEL,1,43,42
38,2,43,6,STANCU M. ION,1,43,46
38,2,44,1,MIHAILESCU I. MIHAELA,2,44,55
38,2,45,1,MANOLACHI C. VICTORIA,2,45,51
38,2,45,2,VASILE LOGHIN,1,45,48
38,2,45,3,ROTARU V. CRISTIAN,1,45,28
38,2,45,4,MARCU I. VASILE GABRIEL,1,45,57
38,2,45,5,LUCA I. IONUT CATALIN,1,45,25
38,2,45,6,DARIE S. TOADER,1,45,48
38,2,49,1,MARINESCU P. CLAUDIU-DANIEL,1,49,31
38,2,49,2,POPEANU V. GEORGE,1,49,65
38,2,49,3,AMELIAN H. EUGEN,1,49,45
38,2,49,4,MORARU I. GHEORGHE,1,49,47
38,2,49,5,CICIRIC T. TUDORA,2,49,41
38,2,50,1,PAMBUCCIAN V. VARUJAN,1,50,45
38,2,50,2,TERZIAN S. SIRUN,1,50,46
38,2,50,3,TAVITIAN A. HARI,1,50,52
38,2,50,4,VARDUCA O. PAULINA AZADUHI,2,50,64
38,2,51,1,MIRCOVICI P. NICULAE,1,51,54
38,2,52,1,RADAN M. MIHAI,1,52,66
38,2,52,2,BOGDAN M. PETRU,1,52,45
38,2,52,3,IANCOV I. GHEORGHE,1,52,53
38,2,52,4,IANKULOV GH. IOAN,1,52,54
38,2,52,5,TODOR P. PETRIA,2,52,46
38,2,53,1,FIRCZAK E. GHEORGHE,1,53,49
38,2,53,2,GAL F.O. FRANCISC-OSCAR,1,53,36
38,2,53,3,PAULIUC B. BOGDAN DRAGOS,1,53,58
38,2,53,4,CIORNEI I. MARIA,2,53,54
38,2,53,5,FIRCZAK GH. IULIUS-MARIAN,1,53,25
38,2,53,6,BOJCSUK GH. VIORICA,2,53,26
38,2,56,1,SALI I. NEGIAT,1,56,51
38,2,56,2,MENAN C. SAMIR,1,56,36
38,2,56,3,AMET B. ALEDIN,1,56,36
38,2,56,4,ABLEZ N. AIDAN,1,56,51
38,2,56,5,ZEADIN G. SEVIM,2,56,50
38,2,57,1,BORVIZ L. ATTILA,1,57,31
38,2,57,2,LÖRINCZ J. CSILLA,2,57,27
38,2,57,3,BORBOLY S. CSABA,1,57,30
38,2,57,4,BOTH L. NORBERT-LÁSZLÓ,1,57,27
38,2,57,5,BÍRO E. LÁSZLÓ,1,57,28
38,2,57,6,ANDRÁS F. IMRE,1,57,26
38,2,58,1,IBRAM  N. IUSEIN,1,58,51
38,2,59,1,SOTIRIS T. FOTOPOLOS,1,59,66
38,2,59,2,ZISOPOL G.M. DRAGOS-GABRIEL,1,59,36
38,2,59,3,CERNATESCU I. MIHAELA MARIA,2,59,52
38,2,59,4,ZAMFIROPOL D. RODOCLIA,2,59,43
38,2,59,5,VASOYANIS D. ION,1,59,56
38,2,59,6,NICULESCU HARTAS C. ANGELA-CRISTIANA,2,59,39
38,2,60,1,NICULESCU -DUVAZ M. BOGDAN-NICOLAE,1,42,55
38,2,60,2,MANASTIREANU  M. VLADIMIR-ALEXANDRU,1,42,35
38,2,60,3,VERBINA S. DAN,1,42,44
38,2,60,4,TEODORESCU C. HORIA,1,42,46
38,2,60,5,VATAFU C. ANNAMARIA,2,42,34
38,2,60,6,TULICA C. CONSTANTA,2,42,42
38,2,61,1,CODRESCU G. PETREA,1,61,47
38,2,61,2,DAMU E. NICOLAE,1,61,27
38,2,62,1,LONGHER I. GHERVAZEN,1,62,32
38,2,62,2,LONGHER F. CAZIMIR,1,62,69
38,2,62,3,IRISEC G. IOSEF,1,62,47
38,2,62,4,PERLANOVSCHI C. DOREL,1,62,47
38,2,62,5,POLIPCIUC R. BOGDAN-MIHAI,1,62,69
38,2,62,6,LUCULESCU V. ELIA,2,62,33
38,2,64,1,CERCHEZ  Z. METIN,1,64,42
38,2,65,1,TCACIUC V. STEFAN,1,65,68
38,2,65,2,BUCIUTA S. STEFAN,1,65,60
38,2,65,3,BODNAR V. IOAN,1,65,59
38,2,65,4,HLEBA GH. GHEORGHE,1,65,50
38,2,65,5,FRASENIUC D. ILIE,1,65,68
38,2,65,6,MIHALEICO I. FLORIN,1,65,33
39,2,2,1,MARIAN N. DAN MIHAI,1,35,31
39,2,2,2,RADULESCU I. CRISTIAN,1,29,48
39,2,2,3,DRAGAN I. DANIEL,1,35,37
39,2,2,4,TIMOFTE D. ANA GABRIELA,2,29,49
39,2,2,5,CRISTEA T. HORIA CIPRIAN,1,29,25
39,2,2,6,TODERICA ST. PAUL,1,35,30
39,2,2,7,ARDELEANU M. MIHAI,1,29,52
39,2,2,8,ANTON GH. VERONICA,2,35,53
39,2,2,9,IDRICEANU P. MARIOARA,2,29,45
39,2,4,1,DUDUMAN D. FLORENTINA,2,22,51
39,2,4,2,BARNEA  V. GHEORGHE,1,22,59
39,2,4,3,DIMOFTE S. STANICA,1,22,72
39,2,4,4,COMAN S. CRISTINEL,1,22,34
39,2,4,5,FLONDOR A. DANIEL,1,22,34
39,2,4,6,MODORANU C. NECULAI,1,22,48
39,2,4,7,MOROSANU GH. FLORIN,1,22,56
39,2,4,8,COSTRAS D. DUMITRU,1,22,77
39,2,4,9,MIRON I. AUREL,1,22,62
39,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
39,2,7,2,ARANGHEL D. TUDOR,1,7,56
39,2,8,1,DEDIU L. LILI,1,8,50
39,2,9,1,DANIS C. SABIT,1,9,41
39,2,9,2,BALGI A. RUHAN,1,9,48
39,2,9,3,BOLAT M. MUSIN,1,9,55
39,2,10,1,FINATI G. EMILIA,2,10,44
39,2,11,1,MANOLESCU I. OANA,2,11,63
39,2,11,2,CRISTESCU M. ILIE DAN,1,11,47
39,2,11,3,KYÇYKU K. ARDIAN,1,11,35
39,2,11,4,RADULESCU A. DORINA SIMONA,2,11,36
39,2,12,1,DUMITRESCU GH. LIANA,2,12,31
39,2,12,2,ROGOBETE CRISTESCU C. LAURA ELEN,2,12,37
39,2,14,1,MARAZLIU N. STELA,2,14,65
39,2,14,2,ROTARIU I. IOAN,1,14,81
39,2,14,3,STERIAN R.I. CONSTANTIN DAN,1,14,26
39,2,15,1,IONESCU I. STANA ILEANA,2,15,68
39,2,16,1,IGNAT D. MIRON,1,16,63
39,2,16,2,EFTEI D. DAMIAN,1,16,50
39,2,16,3,ALISTARH C. TAMARA,2,16,51
39,2,16,4,RADION D. PALAGHIA,2,16,38
39,2,20,1,PAUN G. NICOLAE,1,20,39
39,2,20,2,IVAN A. GHEORGHE,1,20,57
39,2,20,3,RADUCANU N. GHEORGHE,1,20,53
39,2,20,4,GHEORGHE I. TOMA,1,20,47
39,2,20,5,VARGA R. ROZALIA DANA,2,20,34
39,2,21,1,RUSU A. AUREL,1,21,26
39,2,21,2,GROSU C. GELU MARIUS,1,21,27
39,2,21,3,NICOLESCU C. DUMITRU MIHAIL,1,21,27
39,2,23,1,ALBESCU GH. DAN,1,23,56
39,2,23,2,GRASU AL. GETA,2,23,52
39,2,23,3,MARCUTA V. COSTACHE,1,23,66
39,2,23,4,SIMION I. MIHAI,1,23,53
39,2,23,5,LAPA V. NICOLAE CRISTIAN,1,23,28
39,2,23,6,POPA I. ANDRIAN,1,23,47
39,2,23,7,ILIE D. ECATERINA MINODORA,2,23,29
39,2,23,8,MACOVEI C. GHEORGHE,1,23,55
39,2,23,9,POPA N. MIRELA COCA,2,23,35
39,2,24,1,OPREA N. VICTOR LUCIAN,1,24,28
39,2,24,2,TRACENCU Z. CATALIN,1,24,28
39,2,24,3,DIRU T. GHERGHINA,2,24,58
39,2,24,4,MATASE C. GHEORGHE,1,24,71
39,2,24,5,TIGAU V. STANCA,2,24,63
39,2,24,6,ILIUTA O. GHEORGHE,1,24,55
39,2,24,7,COSCARU GH. LIDIA,2,24,45
39,2,24,8,STANGA GH. ION,1,24,56
39,2,24,9,ROZNOVAT F. FLORICA,2,24,47
39,2,30,1,ICHIM T. DOREL,1,30,53
39,2,30,2,LACATUS C. DANIELA,2,30,28
39,2,30,3,DOGARIU T. TIBERIU EUGEN,1,30,26
39,2,30,4,CRISTIAN V. VIORICA MANUELA,2,30,32
39,2,30,5,OPRESCU V. DUMITRU,1,30,53
39,2,30,6,BOLEA GH. CORNELIU,1,30,49
39,2,30,7,PARPALEA I. IOAN,1,30,80
39,2,30,8,RUSU C. CARMEN,2,30,33
39,2,30,9,BURAGA C. PETRU,1,30,34
39,2,31,1,CIUREA C. MARIAN,1,31,50
39,2,31,2,SCRIPCA I. DANIELA,2,31,34
39,2,31,3,MAFTEI GHE. GICU,1,31,28
39,2,31,4,ANICOLAESEI M. GABRIEL,1,31,58
39,2,31,5,NEGRILA D. DANIEL,1,31,30
39,2,31,6,CROITORU A. LAZAR,1,31,69
39,2,31,7,VULPE P. ORTANSA,2,31,40
39,2,31,8,IOSIP L. GHEORGHE,1,31,50
39,2,31,9,BUMBU V. DAN,1,31,51
39,2,32,1,PAUN C. MARIA,2,32,50
39,2,32,2,CIOBOTARU I. ELENA,2,32,53
39,2,32,3,PAVEL G. AURA,2,32,28
39,2,32,4,MIU I. GABRIELA,2,32,27
39,2,32,5,STAVARACHE V. LENUTA,2,32,45
39,2,32,6,NISTOR N. DANIEL,1,32,33
39,2,32,7,DAN E. PAVEL,1,32,43
39,2,32,8,SURIU V. ILEANA,2,32,53
39,2,32,9,CROITORU I. CUTIM CONSTANTIN,1,32,49
39,2,33,1,TUNARU C. IOAN,1,33,58
39,2,33,2,DANILA GH. CONSTANTIN,1,33,62
39,2,33,3,LEONTE V. VASILE,1,33,67
39,2,33,4,SOLOMON N. MIHAI,1,33,66
39,2,33,5,ANGHEL V. NECULAI,1,33,63
39,2,33,6,TESLARU V. VASILE,1,33,62
39,2,33,7,SABADAC I. MARIA,2,33,48
39,2,34,1,DUDUMAN GH. MIHAI,1,34,47
39,2,34,2,ANDREIESCU S. JENICA,2,34,46
39,2,34,3,BOITAN S. EMIL,1,34,49
39,2,34,4,PETRACHE D. MIRCEA,1,34,63
39,2,34,5,COTAVA D. RODICA,2,34,48
39,2,34,6,PALICI I. IOAN,1,34,54
39,2,34,7,IFTODE L. SERGIU,1,34,57
39,2,36,1,ARTENE C. DUMITRU,1,36,44
39,2,36,2,GEANA I. VIRGIL,1,36,49
39,2,36,3,STOIAN M.  MIHAI RADU,1,36,55
39,2,36,4,BUTIUC T. CORNEL,1,36,31
39,2,36,5,LIPSA J. MIHAI,1,36,54
39,2,36,6,NECHIFOR S. FLORIN,1,36,43
39,2,36,7,DUMITRU M. ADINA GABRIELA,2,36,51
39,2,36,8,GHERGHESCU C. RELU LUCIAN,1,36,29
39,2,36,9,STOIAN M. R. MIHAI ALEXANDRU,1,36,25
39,2,37,1,FILIBIU GH. DORU DAN,1,37,37
39,2,37,2,IONESCU M. MIHAI,1,37,32
39,2,37,3,BOTEZATU N. GIGEL NECULAI,1,37,32
39,2,37,4,AVADANEI M. MIRELA,2,37,29
39,2,37,5,GURGUTA I. IOAN,1,37,29
39,2,37,6,IGESCU M. MIRCEA OVIDIU,1,37,33
39,2,37,7,MARDARE C. CONSTANTIN,1,37,38
39,2,37,8,SALCIANU GH. MIHAI,1,37,28
39,2,37,9,DANICIUC G. GABRIEL,1,37,32
39,2,38,1,BECALI A. GEORGE,1,38,46
39,2,38,2,POPA I. VASILE,1,38,55
39,2,38,3,MUSATOIU S. AUREL,1,38,52
39,2,38,4,IFTENE L. ROMEO,1,38,39
39,2,38,5,COATU GH. TIBERIU LORIN,1,38,29
39,2,38,6,MIHAI GH. VASILE,1,38,45
39,2,38,7,HELLFEUER E.R. BENONI,1,38,50
39,2,38,8,IORDACHE A. VIOREL,1,38,28
39,2,38,9,BADARAU V. ELENA,2,38,44
39,2,41,1,HOGEA V. VLAD GABRIEL,1,41,27
39,2,41,2,CRAUS ST. ELISABETA,2,41,57
39,2,41,3,MOROSANU GH. RADU,1,41,33
39,2,41,4,MORARU I. GHEORGHE,1,41,67
39,2,41,5,COZAR I. VIOLETA,2,41,54
39,2,41,6,CHIOSA I. MIRCEA,1,41,53
39,2,41,7,SADICI GH. OCTAVIAN,1,41,55
39,2,41,8,IONITI GH. MARIETA,2,41,41
39,2,41,9,FOCSA A. MIHAI STEFAN,1,41,52
39,2,43,1,ARUSTEI I. VASILE,1,43,49
39,2,43,2,LUPASCU M. INGRID DANIELA,2,43,33
39,2,43,3,BIRCAU C. IONELA RAMONA,2,43,25
39,2,43,4,STAN V. MARIANA,2,43,25
39,2,43,5,GHIATA V. VASILE DANIEL,1,43,24
39,2,43,6,COZMA S. FLORIN,1,43,24
39,2,43,7,STRACHINARU D. NECULAI,1,43,81
39,2,43,8,CALANCEA N. DUMITRU,1,43,27
39,2,43,9,DUMITRICA G. NICOLETA,2,43,31
39,2,44,1,TARNARU N. GHEORGHE,1,44,61
39,2,44,2,ZAPCIU V. ALEXANDRU,1,44,52
39,2,44,3,BRATU D. FLORINA,2,44,32
39,2,44,4,ORASANU I. FLOREA,1,44,57
39,2,45,1,RADU F. IULIANA CARMEN,2,45,28
39,2,45,2,BOTOGAN C. GHEORGHE,1,45,45
39,2,45,3,BUJOR A. TRAIAN,1,45,27
39,2,45,4,BANACU I. DUMITRU,1,45,43
39,2,45,5,UTA C. SORIN,1,45,39
39,2,45,6,DEACONU I. NICOLAE,1,45,56
39,2,45,7,STROEA C. ION,1,45,58
39,2,45,8,MOTOI D. VICTOR,1,45,56
39,2,45,9,ENACHE I. RADU,1,45,53
39,2,50,1,PAMBUCCIAN V. VARUJAN,1,50,45
39,2,50,2,TERZIAN S. SIRUN,1,50,46
39,2,50,3,TAVITIAN A. HARI,1,50,52
39,2,50,4,VARDUCA O. PAULINA AZADUHI,2,50,64
39,2,51,1,MIRCOVICI P. NICULAE,1,51,54
39,2,52,1,RADAN M. MIHAI,1,52,66
39,2,52,2,BOGDAN M. PETRU,1,52,45
39,2,52,3,IANCOV I. GHEORGHE,1,52,53
39,2,52,4,IANKULOV GH. IOAN,1,52,54
39,2,52,5,TODOR P. PETRIA,2,52,46
39,2,53,1,FIRCZAK E. GHEORGHE,1,53,49
39,2,53,2,GAL F.O. FRANCISC-OSCAR,1,53,36
39,2,53,3,PAULIUC B. BOGDAN DRAGOS,1,53,58
39,2,53,4,CIORNEI I. MARIA,2,53,54
39,2,53,5,FIRCZAK GH. IULIUS-MARIAN,1,53,25
39,2,53,6,BOJCSUK GH. VIORICA,2,53,26
39,2,57,1,SZAKAL A. ANDRAS-ZSÓLT,1,57,30
39,2,57,2,SZÁSZ D. IMELDA,2,57,24
39,2,58,1,IBRAM N. IUSEIN,1,58,51
39,2,59,1,FOTOPOLOS T. SOTIRIS,1,59,66
39,2,59,2,ZISOPOL GH. M. DRAGOS GABRIEL,1,59,36
39,2,59,3,CERNATESCU I. MIHAELA MARIA,2,59,52
39,2,59,4,ZAMFIROPOL D. RODOCLIA,2,59,43
39,2,59,5,VASOYANIS D. ION,1,59,56
39,2,59,6,NICULESCU-HARTAS C. ANGELA CRISTIANA,2,59,39
39,2,60,1,CRETU C. GABRIELA,2,42,39
39,2,60,2,GIURESCU I. ION,1,42,49
39,2,60,3,VOINEA ST. FLOREA,1,48,48
39,2,60,4,BENTU A. DUMITRU,1,42,53
39,2,60,5,STATIVA I. IRINEL IOAN,1,42,31
39,2,60,6,BUTNARU V. VASILE,1,42,45
39,2,60,7,CIUPILAN I. VALERIU IOAN,1,42,34
39,2,60,8,BUCHIDAU C. MIRCEA DAN,1,42,33
39,2,60,9,MARCU V. GRIGORE,1,42,56
39,2,61,1,ACHIHAITEI D. ADRIAN,1,61,34
39,2,61,2,BURAC D. DUMITRU CATALIN,1,61,27
39,2,61,3,CRACIUN V. NARCIS,1,61,26
39,2,61,4,MUNTEANU V. ADRIANA CARMEN,2,61,26
39,2,61,5,TATARU GH. SEBASTIAN,1,61,27
39,2,61,6,CASCAVAL P. CATALIN EMANOIL,1,61,27
39,2,61,7,FRENTESCU I. IOAN ADRIAN,1,61,27
39,2,61,8,BERGES N. SIMONA NICOLETA,2,61,29
39,2,61,9,DONOSA V. CIPRIAN,1,61,28
39,2,62,1,LONGHER I. GHERVAZEN,1,62,32
39,2,62,2,LONGHER F. CAZIMIR,1,62,51
39,2,62,3,IRISEC GH. IOSEF,1,62,47
39,2,62,4,PERLANOVSCHI C. DOREL,1,62,47
39,2,62,5,POLIPCIUC R. BOGDAN-MIHAI,1,62,51
39,2,62,6,LUCULESCU V. ELIA,2,62,33
39,2,64,1,CERCHEZ Z. METIN,1,64,42
39,2,65,1,TCACIUC V. STEFAN,1,65,68
39,2,65,2,BUCIUTA S. STEFAN,1,65,60
39,2,65,3,BODNAR V. IOAN,1,65,59
39,2,65,4,HLEBA GH. GHEORGHE,1,65,50
39,2,65,5,FRASENIUC D. ILIE,1,65,68
39,2,65,6,MIHALEICO I. FLORIN,1,65,33
40,2,2,1,FRANCU C. EMILIAN VALENTIN,1,35,48
40,2,2,2,UNGUREANU I. PETRE,1,35,52
40,2,2,3,HANDOLESCU V. ANUTA,2,29,45
40,2,2,4,POENARU GH. CONSTANTIN MIRCEA,1,35,41
40,2,2,5,BULACU A. ROMULUS,1,29,48
40,2,2,6,BADEA M. NICOLAE,1,35,46
40,2,2,7,PREOTEASA GH. ZVETLANA ILEANA,2,35,41
40,2,2,8,PATRU S. ANA MARIA,2,29,28
40,2,3,1,GHIGEANU B. MARIA,2,3,60
40,2,3,2,MIHAI M. ION,1,3,47
40,2,4,1,SERBAN A. SORINEL,1,22,39
40,2,4,2,STANCESCU I. CONSTANTIN,1,22,67
40,2,4,3,BUSCA C. LUCIA,2,22,52
40,2,4,4,STANCA GH. LILIANA,2,22,50
40,2,4,5,PIRCALABELU I. IONUT,1,22,33
40,2,4,6,PIRCALABELU A.N.  LORENA NADIA,2,22,27
40,2,4,7,MARCU V. IOANA,2,22,54
40,2,6,1,SAVU V. VASILE IOAN,1,6,45
40,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
40,2,7,2,ARANGHEL TUDOR,1,7,56
40,2,9,1,DANIS C. SABIT,1,9,41
40,2,9,2,BALGI A. RUHAN,1,9,48
40,2,9,3,BOLAT M. MUSIN,1,9,55
40,2,10,1,FINATI G. EMILIA,2,10,44
40,2,11,1,MANOLESCU I. OANA,2,11,63
40,2,11,2,CRISTESCU M. ILIE DAN,1,11,48
40,2,11,3,KYCYKU K. ARDIAN,1,11,35
40,2,11,4,RADULESCU A. DORINA - SIMONA,2,11,36
40,2,12,1,DUMITRESCU GH. LIANA,2,12,31
40,2,12,2,ROGOBETE CRISTESCU C. LAURA ELEN,2,12,37
40,2,14,1,DOBRE N. CONSTANTIN ALEXANDRU,1,14,43
40,2,14,2,RONKOV F. GHEORGHE - IOSIF,1,14,71
40,2,14,3,MORARU A. DANIELA,2,14,34
40,2,15,1,IONESCU I. STANA ILEANA,2,15,68
40,2,19,1,GEORGESCU M. DANIELA,2,19,37
40,2,19,2,MEDVEDOV - ROTOMEZA GR. ADRIANA,2,19,54
40,2,19,3,NICULAESCU C. MELANIA VERONICA,2,19,46
40,2,19,4,TELITOIU N. ION,1,19,72
40,2,19,5,DOGARU N.S. BRINDUSA,2,19,33
40,2,20,1,PAUN G. NICOLAE,1,20,40
40,2,20,2,IVAN A. GHEORGHE,1,20,57
40,2,20,3,RADUCANU N. GHEORGHE,1,20,53
40,2,20,4,GHEORGHE I. TOMA,1,20,47
40,2,20,5,VARGA R. ROZALIA DANA,2,20,34
40,2,23,1,TOADER M. ADRIAN,1,23,48
40,2,23,2,DUINEA N. PETRE FLORIN,1,23,32
40,2,23,3,PREOTEASA I. VASILE,1,23,44
40,2,23,4,GOLOSOIU N. MIHAI MARCEL,1,23,52
40,2,23,5,DRAGUTESCU I. ADRIANA,2,23,38
40,2,23,6,COPILU S. ADRIAN,1,23,54
40,2,23,7,POPA T. REMUS MARIAN,1,23,29
40,2,23,8,PREDESCU I. TOMA,1,23,50
40,2,24,1,ROTARU N. CONSTANTIN,1,24,49
40,2,24,2,IORDACHE M. MIHNEA ALEXANDRU,1,24,23
40,2,24,3,DUTA D. DRAGOS GHEORGHE,1,24,29
40,2,24,4,DRAGUSIN I. ILEANA MANUELLA,2,24,32
40,2,24,5,COSCARU GH. BOGDAN,1,24,25
40,2,24,6,TUDOR I. MARIA IONELA,2,24,23
40,2,24,7,CHIOC T. TEODOR VALENTIN,1,24,29
40,2,24,8,ZAMFIR P. BIANCA,2,24,31
40,2,30,1,PANTAZESCU A. ADRIAN,1,30,55
40,2,30,2,GHERGHINESCU T. SORIN,1,30,34
40,2,30,3,ZOTA VAN REES I. IONELA,2,30,27
40,2,30,4,TRANDAFIRESCU C. LUCIAN,1,30,23
40,2,30,5,ANDREI N. NICOLAE,1,30,49
40,2,30,6,DIACONESCU N. NICOLAE,1,30,48
40,2,30,7,COSMA N. CONSTANTIN VIOREL,1,30,38
40,2,30,8,TOADER I. SOLOMON,1,30,56
40,2,31,1,NICOLAESCU T. FLORIAN,1,31,47
40,2,31,2,SOAVA M. MIHAI,1,31,40
40,2,31,3,BIZIC D. ION,1,31,43
40,2,31,4,ENACHE D. ION,1,31,49
40,2,31,5,STANCIU G. CONSTANTIN,1,31,38
40,2,31,6,DASCALU N. IONUT DAN,1,31,23
40,2,31,7,LAZAROIU C. CARMEN,2,31,49
40,2,31,8,SIMION V. MIHAITA CONSTANTIN,1,31,26
40,2,32,1,ERBARU I. LIVIU VIRGIL,1,32,45
40,2,32,2,HARTIE M. VIOREL,1,32,41
40,2,32,3,TOMA M. IULIA,2,32,40
40,2,32,4,RADULESCU I. GHEORGHE,1,32,40
40,2,32,5,RISTEA I. GEORGE,1,32,26
40,2,32,6,COSTEIU G. MARILENA,2,32,35
40,2,32,7,CATRINAU C. VASILE,1,32,23
40,2,33,1,SABAU I. IONUT GABRIEL,1,33,24
40,2,33,2,MANOLESCU A. VIOREL,1,33,57
40,2,33,3,COVACI V. IOAN,1,33,57
40,2,33,4,CONDURACHE N. ANGELICA,2,33,38
40,2,33,5,ANGHEL FLORIN DORIN,1,33,31
